,No.,Title,Artist(s),Year,spo_name,explicit,images,release_date,preview_url,itunes_name,genre,trackTime,trackView
637,38,"""Jealous""",Nick Jonas,2015,Jealous,False,https://i.scdn.co/image/ab67616d0000b273157bf6b6c046bbb3e7907eb0,2019-12-06,https://p.scdn.co/mp3-preview/8f8aea269c6b4189f047cd672f8bd4f84cf4c71f?cid=914d599079cf414bb7441d9c09e8dd1d,Jealous,Pop,223105,https://music.apple.com/us/album/jealous/1440813311?i=1440813456&uo=4
638,39,"""Time of Our Lives""",Pitbull and Ne-Yo,2015,Time of Our Lives,True,https://i.scdn.co/image/ab67616d0000b2731e340d1480e7bb29a45e3bd7,2014-11-21,https://p.scdn.co/mp3-preview/98acede443c4437c1b0feed4e9aa5b6265dd35dd?cid=914d599079cf414bb7441d9c09e8dd1d,Time of Our Lives,Pop,229359,https://music.apple.com/us/album/time-of-our-lives/933984003?i=933984166&uo=4
639,40,"""Locked Away""",R. City featuring Adam Levine,2015,Locked Away (feat. Adam Levine),False,https://i.scdn.co/image/ab67616d0000b2739519b1a9e2b552407e65b01a,2015-10-09,https://p.scdn.co/mp3-preview/db1a7f7dc72d785d0360c8371160892a379862f6?cid=914d599079cf414bb7441d9c09e8dd1d,Locked Away (feat. Adam Levine),Pop,227476,https://music.apple.com/us/album/locked-away-feat-adam-levine/1031371160?i=1031371163&uo=4
640,41,"""Somebody""",Natalie La Rose featuring Jeremih,2015,Somebody That I Used To Know,False,https://i.scdn.co/image/ab67616d0000b273e1d47c00ddecbfb810c807ed,2011-01-01,,Somebody (feat. Jeremih),Pop,189911,https://music.apple.com/us/album/somebody-feat-jeremih/1445017001?i=1445017004&uo=4
641,42,"""FourFiveSeconds""","Rihanna, Kanye West and Paul McCartney",2015,FourFiveSeconds,False,https://i.scdn.co/image/ab67616d0000b27336a9ed72b45e54ff307641be,2015-01-24,,FourFiveSeconds,Pop,188238,https://music.apple.com/us/album/fourfiveseconds/1445170915?i=1445170918&uo=4
642,43,"""Centuries""",Fall Out Boy,2015,Centuries,False,https://i.scdn.co/image/ab67616d0000b2733cf1c1dbcfa3f1ab7282719b,2015-01-20,,Centuries,Alternative,228348,https://music.apple.com/us/album/centuries/1440826504?i=1440826614&uo=4
643,44,"""My Way""",Fetty Wap featuring Monty,2015,My Way,True,https://i.scdn.co/image/ab67616d0000b2734a31b146c7cf07705d912efe,2000-10-17,,My Way (feat. Monty),Hip-Hop/Rap,213053,https://music.apple.com/us/album/my-way-feat-monty/1039458694?i=1039459662&uo=4
644,45,"""Take Your Time""",Sam Hunt,2015,Take Your Time,False,https://i.scdn.co/image/ab67616d0000b2739e6b694939f7495f67a0de33,2014-10-27,,Take Your Time,Country,242903,https://music.apple.com/us/album/take-your-time/1440858319?i=1440858328&uo=4
645,46,"""Animals""",Maroon 5,2015,Animals,False,https://i.scdn.co/image/ab67616d0000b273442b53773d50e1b5369bb16c,2014-09-02,,Animals,Pop,231079,https://music.apple.com/us/album/animals/1422651829?i=1422651844&uo=4
646,47,"""I Don't Fuck with You""",Big Sean featuring E-40,2015,I Don't Fuck With You,True,https://i.scdn.co/image/ab67616d0000b27350192d5f728fea13fb3af203,2015-02-24,,I Don't Fuck With You (feat. E-40),Hip-Hop/Rap,284761,https://music.apple.com/us/album/i-dont-f-k-with-you-feat-e-40/1445308951?i=1445308956&uo=4
647,48,"""Bitch Better Have My Money""",Rihanna,2015,Bitch Better Have My Money,True,https://i.scdn.co/image/ab67616d0000b273c137319751a89295f921cce8,2015-03-26,,Bitch Better Have My Money,Pop,219306,https://music.apple.com/us/album/bitch-better-have-my-money/1445136072?i=1445136075&uo=4
648,49,"""Flex (Ooh, Ooh, Ooh)""",Rich Homie Quan,2015,"Flex (Ooh, Ooh, Ooh)",True,https://i.scdn.co/image/ab67616d0000b273c62a27893c8a67923c852ab1,2015-02-10,https://p.scdn.co/mp3-preview/ce79b24d0a1091a6a1cd2f5206b9990ffbca0385?cid=914d599079cf414bb7441d9c09e8dd1d,"Flex (Ooh, Ooh, Ooh)",Hip-Hop/Rap,176720,https://music.apple.com/us/album/flex-ooh-ooh-ooh/965916276?i=965916296&uo=4
649,50,"""Nasty Freestyle""",T-Wayne,2015,Nasty Freestyle,True,https://i.scdn.co/image/ab67616d0000b273f77cce79bf033cc73f9c5b7d,2015-05-04,https://p.scdn.co/mp3-preview/b38274e832ebc3c4163beda0cb1df4bdc0ed07c4?cid=914d599079cf414bb7441d9c09e8dd1d,Nasty Freestyle,Hip-Hop/Rap,142212,https://music.apple.com/us/album/nasty-freestyle/991380865?i=991380869&uo=4
650,51,"""Only""","Nicki Minaj featuring Drake, Lil Wayne and Chris Brown",2015,Only,True,https://i.scdn.co/image/ab67616d0000b2730f79d1616e3b02368d41f458,2014-12-15,,"Only (feat. Drake, Lil Wayne & Chris Brown)",Hip-Hop/Rap,312035,https://music.apple.com/us/album/only-feat-drake-lil-wayne-chris-brown/1440851747?i=1440851763&uo=4
651,52,"""Elastic Heart""",Sia,2015,Elastic Heart,False,https://i.scdn.co/image/ab67616d0000b273b55ed804149fffbb5e35ff34,2015-05-04,https://p.scdn.co/mp3-preview/935dd9c3cf7933c8711753b025a9029d9986ec97?cid=914d599079cf414bb7441d9c09e8dd1d,Elastic Heart,Pop,257200,https://music.apple.com/us/album/elastic-heart/882945378?i=882945393&uo=4
652,53,"""Cool for the Summer""",Demi Lovato,2015,Cool for the Summer,True,https://i.scdn.co/image/ab67616d0000b273ed164cf1c10f028e8f528784,2015-01-01,,Cool for the Summer,Rock,195642,https://music.apple.com/us/album/cool-for-the-summer/1054197938?i=1054197940&uo=4
653,54,"""Renegades""",X Ambassadors,2015,Renegades,False,https://i.scdn.co/image/ab67616d0000b27352e8aa3275f7a3ee9c1e3628,2015-06-30,,Renegades,Rock,197933,https://music.apple.com/us/album/renegades/1051954335?i=1051954336&uo=4
654,55,"""I Don't Mind""",Usher featuring Juicy J,2015,I Don't Mind (feat. Juicy J),True,https://i.scdn.co/image/ab67616d0000b2736e62a873c96524a3788a2edf,2014-11-21,https://p.scdn.co/mp3-preview/f1a70b4be07addd3107240880fcfb0bf382e7543?cid=914d599079cf414bb7441d9c09e8dd1d,I Don't Mind (feat. Juicy J),R&B/Soul,251989,https://music.apple.com/us/album/i-dont-mind-feat-juicy-j/944304850?i=944304852&uo=4
655,56,"""Love Me Harder""",Ariana Grande and The Weeknd,2015,Love Me Harder,False,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa,2014-08-25,,Love Me Harder,Pop,236041,https://music.apple.com/us/album/love-me-harder/1440852353?i=1440852992&uo=4
656,57,"""Wildest Dreams""",Taylor Swift,2015,Wildest Dreams,False,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148,2014-10-27,,Wildest Dreams,Pop,197102,https://music.apple.com/us/album/wildest-dreams-r3hab-remix/1444855449?i=1444855512&uo=4
657,58,"""Stay with Me""",Sam Smith,2015,Stay With Me,True,https://i.scdn.co/image/ab67616d0000b273264a0478cccbc94ac61cb479,2020-10-11,https://p.scdn.co/mp3-preview/5d89d84a8f8d4d7b31137b0ac9cb739b8292cf5f?cid=914d599079cf414bb7441d9c09e8dd1d,Stay With Me,Pop,172724,https://music.apple.com/us/album/stay-with-me/1440824561?i=1440824580&uo=4
658,59,"""You Know You Like It""",DJ Snake and AlunaGeorge,2015,You Know You Like It,False,https://i.scdn.co/image/ab67616d0000b273567a71695181017949f14f99,2014-10-14,,You Know You Like It,Dance,247267,https://music.apple.com/us/album/you-know-you-like-it/1444320811?i=1444320814&uo=4
659,60,"""Uma Thurman""",Fall Out Boy,2015,Uma Thurman,False,https://i.scdn.co/image/ab67616d0000b2733cf1c1dbcfa3f1ab7282719b,2015-01-20,,Uma Thurman (feat. Wiz Khalifa),Alternative,191093,https://music.apple.com/us/album/uma-thurman-feat-wiz-khalifa-remix/1440835581?i=1440835993&uo=4
660,61,"""7/11""",Beyoncé,2015,7/11,False,https://i.scdn.co/image/ab67616d0000b2730d1d6e9325275f104f8e33f3,2014-11-24,https://p.scdn.co/mp3-preview/f2e34588dc915780f3f71c775558e19891c9172e?cid=914d599079cf414bb7441d9c09e8dd1d,7/11,Pop,213507,https://music.apple.com/us/album/7-11/939779719?i=939779732&uo=4
661,62,"""The Heart Wants What It Wants""",Selena Gomez,2015,The Heart Wants What It Wants,False,https://i.scdn.co/image/ab67616d0000b273f7dd2cadacebfe2d3c5d96be,2014-01-01,,The Heart Wants What It Wants,Pop,276713,https://music.apple.com/us/music-video/the-heart-wants-what-it-wants-official-video/1440502545?uo=4
662,63,"""Girl Crush""",Little Big Town,2015,Girl Crush,False,https://i.scdn.co/image/ab67616d0000b273b241290f873c27bd45d09dd2,2014-10-21,,Girl Crush,Country,193416,https://music.apple.com/us/album/girl-crush/1440816900?i=1440817504&uo=4
663,64,"""Slow Motion""",Trey Songz,2015,Slow Motion,False,https://i.scdn.co/image/ab67616d0000b273e04293bed7a0440e3eea2de1,2015-06-23,https://p.scdn.co/mp3-preview/5bd9d37f859f86a979dd6ef80efb6b5f9a488da5?cid=914d599079cf414bb7441d9c09e8dd1d,Slow Motion,Jazz,219789,https://music.apple.com/us/album/slow-motion/1051953228?i=1051953243&uo=4
664,65,"""Drag Me Down""",One Direction,2015,Drag Me Down,False,https://i.scdn.co/image/ab67616d0000b273241e4fe75732c9c4b49b94c3,2015-11-13,https://p.scdn.co/mp3-preview/aaf7cd342750519d2504a5d2ddacbf6643e38450?cid=914d599079cf414bb7441d9c09e8dd1d,Drag Me Down (feat. LunchMoney Lewis),Pop,188613,https://music.apple.com/us/album/drag-me-down-feat-lunchmoney-lewis-big-payno-x-afterhrs/1051358869?i=1051358873&uo=4
665,66,"""Truffle Butter""",Nicki Minaj featuring Drake and Lil Wayne,2015,Truffle Butter,True,https://i.scdn.co/image/ab67616d0000b2731e0a93db928b32f1992fd3e8,2014-12-15,,Truffle Butter (feat. Drake & Lil Wayne),Hip-Hop/Rap,219220,https://music.apple.com/us/album/truffle-butter-feat-drake-lil-wayne/1440851747?i=1440852169&uo=4
666,67,"""One Last Time""",Ariana Grande,2015,One Last Time,False,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa,2014-08-25,,One Last Time,Pop,197278,https://music.apple.com/us/album/one-last-time/1440852353?i=1440852679&uo=4
667,68,"""Chains""",Nick Jonas,2015,Chains,False,https://i.scdn.co/image/ab67616d0000b2733721c00c751f3596b38ffdad,2015-11-20,,Chains,Pop,203113,https://music.apple.com/us/album/chains/1440813311?i=1440813443&uo=4
668,69,"""All Eyes on You""",Meek Mill featuring Chris Brown and Nicki Minaj,2015,All Eyes on You (feat. Chris Brown & Nicki Minaj),True,https://i.scdn.co/image/ab67616d0000b273fd31cd96c4ba94c40532cc34,2015-06-29,https://p.scdn.co/mp3-preview/3db52e920b9a104b099504162066ddf5d02efb1b?cid=914d599079cf414bb7441d9c09e8dd1d,All Eyes On You (feat. Chris Brown & Nicki Minaj),Hip-Hop/Rap,223975,https://music.apple.com/us/album/all-eyes-on-you-feat-chris-brown-nicki-minaj/1011549230?i=1011549366&uo=4
669,70,"""No Type""",Rae Sremmurd,2015,No Type,True,https://i.scdn.co/image/ab67616d0000b2734ca3fb4517ff722918877460,2015-01-06,,No Type,Downtempo,296856,https://music.apple.com/us/album/no-type-rae-sremmurd-remix/1113921584?i=1113921607&uo=4
670,71,"""Riptide""",Vance Joy,2015,Riptide,False,https://i.scdn.co/image/ab67616d0000b273a9929deb093a6617d2493b03,2014-09-09,https://p.scdn.co/mp3-preview/fe5f6f3eeac1720c920f67eedfe899ccf900a819?cid=914d599079cf414bb7441d9c09e8dd1d,Riptide,Instrumental,176067,https://music.apple.com/us/album/riptide-instrumental/1367217615?i=1367217617&uo=4
671,72,"""Classic Man""",Jidenna featuring Roman GianArthur,2015,Classic Man (feat. Roman GianArthur),True,https://i.scdn.co/image/ab67616d0000b273da89aa0d1de17a83f966e496,2015-02-03,https://p.scdn.co/mp3-preview/68d299e06c6d0efa4c0c14b642ce67f99a8cc3d4?cid=914d599079cf414bb7441d9c09e8dd1d,Classic Man (feat. Roman GianArthur),Hip-Hop/Rap,222925,https://music.apple.com/us/album/classic-man-feat-roman-gianarthur/1009454282?i=1009454284&uo=4
672,73,"""Ex's & Oh's""",Elle King,2015,Ex's & Oh's,False,https://i.scdn.co/image/ab67616d0000b273eb5a4a3ad6b9548ce4ca2c03,2015-02-13,https://p.scdn.co/mp3-preview/da4a73ba23893464ecb38fc0e7be99fe20dfc3b7?cid=914d599079cf414bb7441d9c09e8dd1d,Ex's & Oh's,Alternative,202177,https://music.apple.com/us/album/exs-ohs/941366731?i=941366737&uo=4
673,74,"""Dear Future Husband""",Meghan Trainor,2015,Dear Future Husband,False,https://i.scdn.co/image/ab67616d0000b2733b11178cccd78ec77fc12dbc,2015-01-09,https://p.scdn.co/mp3-preview/f1df1ce2a375625fb4a94a154666c663a7213f22?cid=914d599079cf414bb7441d9c09e8dd1d,Dear Future Husband,Pop,184215,https://music.apple.com/us/album/dear-future-husband/929825574?i=929825616&uo=4
674,75,"""Marvin Gaye""",Charlie Puth featuring Meghan Trainor,2015,Ain't No Mountain High Enough,False,https://i.scdn.co/image/ab67616d0000b2739173e50e99bdea2400222f02,1967-08-29,,Marvin Gaye (feat. Meghan Trainor),Pop,190447,https://music.apple.com/us/album/marvin-gaye-feat-meghan-trainor/1031416178?i=1031416183&uo=4
675,76,"""Like I'm Gonna Lose You""",Meghan Trainor featuring John Legend,2015,Like I'm Gonna Lose You (feat. John Legend),False,https://i.scdn.co/image/ab67616d0000b2733b11178cccd78ec77fc12dbc,2015-01-09,https://p.scdn.co/mp3-preview/f805735098a1642309b2bf01d6beb74aa22478e6?cid=914d599079cf414bb7441d9c09e8dd1d,Like I'm Gonna Lose You (feat. John Legend),Pop,225635,https://music.apple.com/us/album/like-im-gonna-lose-you-feat-john-legend/929825574?i=929825619&uo=4
676,77,"""Habits (Stay High)""",Tove Lo,2015,Habits (Stay High),False,https://i.scdn.co/image/ab67616d0000b273edbdf62135e9112a98bffa0c,2014-01-01,,Habits (Stay High),Alternative,258933,https://music.apple.com/us/album/habits-stay-high-hippie-sabotage-remix/1472250472?i=1472250731&uo=4
677,78,"""The Hanging Tree""",James Newton Howard featuring Jennifer Lawrence,2015,The Hanging Tree,False,https://i.scdn.co/image/ab67616d0000b273bde3c2d2dcbee4dbd46b4e73,2014-11-24,,The Hanging Tree (feat. Jennifer Lawrence),Soundtrack,218520,https://music.apple.com/us/album/the-hanging-tree-feat-jennifer-lawrence/1440859463?i=1440859825&uo=4
678,79,"""CoCo""",O.T. Genasis,2015,Cocoa Butter Kisses,True,https://i.scdn.co/image/ab67616d0000b273d95ab48a8a9de3c4a2cbfe80,2013-04-30,https://p.scdn.co/mp3-preview/ffb35cd39db5ff4229af5933994d4d631252ddaf?cid=914d599079cf414bb7441d9c09e8dd1d,O.T Genasis (Coco Remix) [feat. Soldado],Hip-Hop/Rap,321773,https://music.apple.com/us/album/o-t-genasis-coco-remix-feat-soldado/1072697464?i=1072697915&uo=4
679,80,"""Bang Bang""","Jessie J, Ariana Grande and Nicki Minaj",2015,Bang Bang,False,https://i.scdn.co/image/ab67616d0000b273930f686fe89425c7b6bf9a7d,2014-10-14,,Bang Bang,Pop,199377,https://music.apple.com/us/album/bang-bang/1444896437?i=1444896442&uo=4
680,81,"""Lay Me Down""",Sam Smith,2015,Lay Me Down,False,https://i.scdn.co/image/ab67616d0000b273de48dc987cf862da9139e443,2015-11-06,,Lay Me Down,Pop,273831,https://music.apple.com/us/album/lay-me-down-live-at-abbey-road-studios/1555680902?i=1555681119&uo=4
681,82,"""Tuesday""",ILoveMakonnen featuring Drake,2015,Tuesday's Gone,False,https://i.scdn.co/image/ab67616d0000b273128450651c9f0442780d8eb8,1973-01-01,,Tuesday (feat. Drake),Hip-Hop,321987,https://music.apple.com/us/album/tuesday-feat-drake/948443606?i=948443708&uo=4
682,83,"""Hit the Quan""",iLoveMemphis,2015,Hit the Quan - Original Version,False,https://i.scdn.co/image/ab67616d0000b273d6e386bcbf4d73ce49364511,2015-10-09,https://p.scdn.co/mp3-preview/02233d2843d2ab3aa22e09667fd0f70b0bf0ad5f?cid=914d599079cf414bb7441d9c09e8dd1d,Hit the Quan,Hip-Hop/Rap,181081,https://music.apple.com/us/album/hit-the-quan/1047963112?i=1047963461&uo=4
683,84,"""Downtown""","Macklemore & Ryan Lewis featuring Eric Nally, Melle Mel, Kool Moe Dee and Grandmaster Caz",2015,Downtown,False,https://i.scdn.co/image/ab67616d0000b2738c6b830c36c7b4ac43c3cee8,2017-11-19,https://p.scdn.co/mp3-preview/c042062576baf14b67383579a217c6fef5442573?cid=914d599079cf414bb7441d9c09e8dd1d,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",Hip-Hop,294320,https://music.apple.com/us/album/downtown-feat-melle-mel-grandmaster-caz-kool-moe-dee/1083640887?i=1083641053&uo=4
684,85,"""House Party""",Sam Hunt,2015,House Party,False,https://i.scdn.co/image/ab67616d0000b2739e6b694939f7495f67a0de33,2014-10-27,,House Party,Country,191156,https://music.apple.com/us/album/house-party/1440858319?i=1440858336&uo=4
685,86,"""Ayo""",Chris Brown and Tyga,2015,Ayo,True,https://i.scdn.co/image/ab67616d0000b273770842637a8e7348fc4687a3,2015-02-24,https://p.scdn.co/mp3-preview/813edf9e5843276c4aecfca6d532ab9bf89b4bef?cid=914d599079cf414bb7441d9c09e8dd1d,Ayo,Hip-Hop/Rap,254960,https://music.apple.com/us/album/ayo-jason-nevins-remix/968844579?i=968844581&uo=4
686,87,"""Kick the Dust Up""",Luke Bryan,2015,Kick The Dust Up,False,https://i.scdn.co/image/ab67616d0000b273835eac21a1158e54eecd6260,2015-08-07,,Kick the Dust Up,Country,190616,https://music.apple.com/us/album/kick-the-dust-up/1440849348?i=1440849351&uo=4
